"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"PM" 0.000358178232890259 0.000347907857763144 0.000195123178654971 0.00018929063404014 0.00762116466211099 1391 0.776233825996906 0.437610937079272
"PN" 0.000146236209381623 0.000143535447592148 0.000440299136469872 0.000432085640904375 0.00216938302494277 1391 -4.96076548884442 7.0215920979707e-07
"PO" 0.000517957537333556 0.000492821348095445 0.000650590340604207 0.000618920145430136 0.00471405961893274 1391 -0.997652829792775 0.318447733879961
"PQ" 0 0 6.24945167785144e-05 6.21896713327651e-05 0 1391 -Inf 0
"PS" 3.45659745995416e-05 3.35836442517683e-05 0.000116215844017614 0.000112773088333168 0.00065746999021509 1391 -4.49215698228947 7.05054208319457e-06
"PT" 0.000287655742312095 0.000234443700138392 0.000523534296038783 0.000425443244954732 0.00270563512489241 1391 -2.63285334592536 0.00846708987305353
"PU" 0.000128463949146167 0.000126286173486447 8.46469345008497e-05 8.31804082264173e-05 0.0030642905702593 1391 0.524649157537756 0.599827107332017
"PW" 0.000812620266435891 0.000535125115364812 0.00085604643707309 0.000564737854843403 0.00436155995112581 1391 -0.253221341075335 0.800097176013936
"PY" 0.0115406319286157 0.00791560871785155 0.0114750039627319 0.00779666454214054 0.024112917748611 1391 0.183974224631274 0.854033675531549
"PZ" 3.71848583256898e-05 3.68204321536451e-05 2.36329775311352e-05 2.33835602157968e-05 0.00102317566535014 1391 0.489791834424898 0.62428120945768
"QA" 0.00880576250476847 0.00496077443633648 0.00875201133718875 0.00501504660886046 0.0111580753996773 1391 -0.181405930147548 0.856048964518793
"QC" 0 0 5.81466217306938e-07 5.6688099505877e-07 0 1391 -Inf 0
"QD" 0 0 3.90129413729122e-08 3.85720285055637e-08 0 1391 -Inf 0
"QE" 7.88730243598027e-05 6.60982948628281e-05 0.000286700682597331 0.000240540585719676 0.00104556287620686 1391 -6.22250410262701 4.89281983619033e-10
"QF" 0 0 3.13668156391301e-06 3.07423828424972e-06 0 1391 -Inf 0
"QG" 0 0 8.65128199289672e-06 8.51274359810334e-06 0 1391 -Inf 0
"QH" 0 0 4.40674501104713e-06 4.34600938149132e-06 0 1391 -Inf 0
"QJ" 0 0 4.32647402380423e-06 4.09321718338113e-06 0 1391 -Inf 0
"QK" 0 0 3.68015431375875e-07 3.61228118229271e-07 0 1391 -Inf 0
"QQ" 1.28376296600596e-05 1.2719911731611e-05 4.46166406640819e-05 4.41850468035201e-05 0.000474382323943742 1391 -2.4738004664726 0.0133684337413539
"QU" 0.000691932107127458 0.000571680365163617 0.000798491185598013 0.000661970397699257 0.00452732483687295 1391 -0.743809495275599 0.456991734881159
"RA" 0.000682712737349495 0.000470233537817876 0.000519680442852399 0.000364159039802812 0.0037868989310787 1391 1.0446981745558 0.296162488787588
"RB" 0.000244335088758811 0.000224316713403085 0.000206096961728785 0.000189563860307716 0.00287769754686815 1391 0.450410890680535 0.652414193635255
"RE" 0 0 1.16051008286607e-06 1.15033308733573e-06 0 1391 -Inf 0
"RO" 0.000780646563713174 0.000393680297869055 0.000797921533570232 0.000417599759950061 0.0031149407915853 1391 -0.286394832505798 0.774575732091016
"RP" 6.10289387586368e-05 4.68609908866792e-05 8.10880023253885e-05 6.26542627156829e-05 0.000813932468188608 1391 -0.723681219618454 0.469261465518543
"RQ" 1.04189458110628e-05 8.4145271424678e-06 1.96786425369409e-05 1.60327313618497e-05 0.000313767750844777 1391 -0.905540483595181 0.365179122801607
"RT" 0.121704793689476 0.0533175965719715 0.0975849160276244 0.0450144045071477 0.0562329370153409 1391 5.50703557288668 3.64926541319125e-08
"RU" 0.358535125827803 0.121545187377998 0.324858879605778 0.1185269504981 0.038268746900777 1391 2.94152568434352 0.00326599756800277
"RX" 0.0172610178054442 0.00741777050943794 0.0159316081230218 0.00723296493122073 0.0165625949800175 1391 0.416150345116303 0.677299991947498
"RY" 7.72909471687329e-05 7.33974679671211e-05 8.40983616613309e-05 7.99128710499846e-05 0.00171362141066931 1391 -0.141804487375931 0.88723443947831
"RZ" 0.000120944824027195 0.000101011270445057 0.000286408747594171 0.00023742841557439 0.003036537802217 1391 -1.67553625515066 0.0938290638694085
"SA" 0.000900982736332675 0.000685778225330464 0.00207602450297354 0.00157157548585221 0.00641212299322063 1391 -5.15223962876851 2.57393844118235e-07
"SD" 0.000784954987412958 0.000673951990370523 0.00126187985194498 0.00108307011410867 0.00655247270050693 1391 -2.32866525728417 0.0198768060250962
"SI" 0 0 2.20382306488025e-05 2.15251497758129e-05 0 1391 -Inf 0
"SR" 0 0 5.62329784692731e-06 5.53865010226745e-06 0 1391 -Inf 0
"SU" 0.00725150049501665 0.00605770300919474 0.00679952263136635 0.00571653302157831 0.0355582913434544 1391 0.357843803068153 0.720460208092676
"SY" 0.000135981128539215 0.000131580153841319 0.000513184341670073 0.000496579348590864 0.00187265676129424 1391 -7.26937860365262 3.6114490437647e-13
"TA" 0 0 2.59362443044125e-05 2.42276204270723e-05 0 1391 -Inf 0
"TC" 0.00200527938378918 0.0017102353493968 0.00381355868996116 0.00324581875379289 0.0135761961272072 1391 -4.21850794656677 2.45924305352241e-05
"TD" 0.00200201694291036 0.00152187342364685 0.00438465717754354 0.00335316409258594 0.0131589136027976 1391 -5.19039980683022 2.09843014744602e-07
"TE" 0.000119817876827223 0.000117751747610283 1.56695189955547e-05 1.54211269451846e-05 0.00439081559131932 1391 0.86920852190242 0.384733087079443
"TI" 0.000162357994745847 0.000131387940923121 0.000181143053900622 0.000147334439702465 0.00222131335202997 1391 -0.267743589748182 0.788896694568478
"TM" 0.0101490089831049 0.00624665955454244 0.00661419692541075 0.00415681760093815 0.0205203465817537 1391 3.7983267039392 0.00014567622749427
"TQ" 0.00559046545450703 0.00403856383714809 0.00553757712903277 0.00399974076358875 0.0183866811457044 1391 0.0787499224916498 0.937231536338259
"TU" 0.0249851089118602 0.0130407832790813 0.0367580610613026 0.0193468075387814 0.0277415300668646 1391 -8.47790979830811 2.292756081193e-17
"UA" 0.000169332027943798 0.000152298497765847 0.000105434154201285 9.50714335641011e-05 0.00260661114684093 1391 0.818820644291084 0.412888750723844
