"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"IK" 2.2932763973702e-05 2.24893126077374e-05 2.26332993712472e-05 2.22138173192196e-05 0.00119270319160032 8446 0.0212279146664269 0.983063846613052
"IL" 0 0 3.62052417440366e-07 3.55749243453013e-07 0 8446 -Inf 0
"IM" 2.16011223372985e-05 2.11257674737195e-05 2.71492819811744e-05 2.65373369789733e-05 0.00109360941983541 8446 -0.454764480842496 0.649278686138183
"IO" 1.9409711843418e-06 1.92226464055629e-06 3.29926290991694e-06 3.2686556591089e-06 0.0001766580845093 8446 -0.700427562002429 0.483660328574299
"IP" 7.6386607899903e-07 7.55175098652207e-07 2.78426248819642e-06 2.75160212127558e-06 6.94021433410871e-05 8446 -2.64366301470353 0.00820142627928403
"IQ" 0.00183209010930345 0.00177183333839352 0.00166390498069327 0.00161233677254419 0.0128706187249236 8446 1.1388786461753 0.2547537732331
"IU" 8.05358603360363e-05 7.9116008218232e-05 6.39637281270176e-05 6.28688282538579e-05 0.00197113755840205 8446 0.757506905793121 0.44874623015996
"IX" 7.6386607899903e-07 7.60694936120779e-07 2.52767009699097e-06 2.51737336786803e-06 6.99094042310959e-05 8446 -2.30930984259205 0.0209263938721502
"IY" 0.000360746993592232 0.000311941182008723 0.000303417753604683 0.0002617266710183 0.00553986508390344 8446 0.833020306025747 0.404833277176614
"JA" 0.00045419608563603 0.000430252608536748 0.000766885431546541 0.000725036136045474 0.00567454201790909 8446 -4.77417059881223 1.80449370854714e-06
"JB" 2.0672182642346e-05 2.02435093110792e-05 1.86353953326874e-05 1.82499748254697e-05 0.0007796057972358 8446 0.235003446424438 0.814206058264441
"JI" 0.000386081698677276 0.00033572036355122 0.000253162462958562 0.000221381210004886 0.00483881652547408 8446 2.17160761640584 0.0298852720450778
"JM" 3.81933039499515e-06 3.47679001874197e-06 2.84534852856102e-06 2.59893673171874e-06 0.000319519254902201 8446 0.252493640086209 0.800659529373527
"JO" 0.000106688962633372 9.47410762804506e-05 9.93825084801637e-05 8.87418746944794e-05 0.0033510049856028 8446 0.164529553822817 0.869314283164127
"JS" 0 0 5.24775502777522e-06 4.97114044002065e-06 0 8446 -Inf 0
"JU" 3.21575016017999e-05 2.99602262412959e-05 7.95271694507989e-05 7.39292339326666e-05 0.000816196742538296 8446 -4.95082238356155 7.39005275982653e-07
"JW" 1.19595194186717e-06 1.15647890598364e-06 5.9898657461441e-08 5.7984659631158e-08 0.000106282560030276 8446 0.949863759847994 0.342181483185789
"JY" 0.00143511379071685 0.00127626962938972 0.00094264714810083 0.000835300710328195 0.0136317912577629 8446 2.97290198801276 0.00294998635315343
"KA" 6.96466130852057e-06 6.69637471301152e-06 5.30703708112536e-06 5.09794916374691e-06 0.000615406481774578 8446 0.238701905070036 0.811336739420583
"KI" 0.00364305733664832 0.00310358137534795 0.00371015500302227 0.00313594211814622 0.0306289348081919 8446 -0.0970984118884168 0.922648242033244
"KM" 0.0162497037464664 0.0112065156995705 0.0139576700819131 0.0095312168092173 0.0349032628408431 8446 4.41114985305589 1.02823123842738e-05
"KU" 0 0 9.1407385378519e-06 9.00589780694986e-06 0 8446 -Inf 0
"KV" 5.14779314108042e-06 5.04129355787605e-06 7.50491140743805e-06 7.34781550212014e-06 0.000463300417129183 8446 -0.457530908511646 0.647289491459195
"KY" 5.14779314108042e-06 5.11812849475181e-06 3.87757528354718e-06 3.85499612042514e-06 0.000470361907029948 8446 0.246798355988043 0.805064282875377
"LE" 1.52623979719275e-05 1.50827660699361e-05 3.28319633544291e-05 3.24377072834255e-05 0.000905421798584165 8446 -1.76156121328813 0.0781434620595455
"LI" 0.00527472452833301 0.00268653592178843 0.00531574608524175 0.00273092217344776 0.0109945489558424 8446 -0.371019377394692 0.710623099078765
"LJ" 0.00198439902188899 0.00143391568770972 0.00164256527428425 0.00119641266627901 0.00936665636511571 8446 2.33029063560731 0.019790795363121
"LQ" 0.000548849743750465 0.000470705591867074 0.000363198745625917 0.000311329968005461 0.00619316588789929 8446 2.3650194857862 0.0180291223058574
"MA" 0.00446240660077725 0.00343366861020381 0.00593670028990882 0.00449935475973783 0.015971536741742 8446 -6.13208484248614 8.67348237003885e-10
"MC" 0.00123689779039919 0.000824261209131588 0.000864148137604241 0.000572700703791174 0.00523229986855218 8446 4.41850520698674 9.93858862788032e-06
"ML" 1.9200453710988e-06 1.557725977018e-06 8.02593340739016e-06 6.48427946807781e-06 0.000125746447213949 8446 -3.60058458312794 0.000317502517534614
"MM" 7.45896342690839e-06 7.37101454022726e-06 6.57381958141777e-06 6.49881798333781e-06 0.000523881577405279 8446 0.153005407525275 0.878394010916861
"MQ" 9.9968938332671e-05 8.42146184208161e-05 0.000103411475006537 8.73203595472342e-05 0.00321560473697383 8446 -0.0887622151266792 0.929270887078816
"MR" 5.32796590101823e-05 5.14465889803108e-05 1.84727722291754e-05 1.78623798181764e-05 0.00336340476535557 8446 0.917659424862836 0.35879719638712
"MU" 1.63062626062863e-05 1.49407767032781e-05 5.72072892760668e-06 5.22783752377593e-06 0.000830491320161178 8446 1.07483329241163 0.282449372099872
"MW" 6.31856375149846e-05 5.8568049911956e-05 2.59739431578407e-05 2.41956915253913e-05 0.00160693940544763 8446 1.96578206863653 0.04932378998199
"MY" 0.00366991093366307 0.00265122202356832 0.00327198249612285 0.00240069409618496 0.016590704348026 8446 1.38776797087748 0.165207710831507
"NE" 0.00350399000012814 0.00289059493110783 0.00346007721183814 0.00284791215799607 0.0166305577730578 8446 0.235869263606075 0.813534119468544
"NI" 0.00567320250065095 0.00455176169260325 0.00870059929431603 0.00689029172303535 0.0250911608818706 8446 -8.56540168913305 1.07699722299072e-17
"NM" 4.94119771023941e-06 4.84171879429654e-06 3.36711501749196e-06 3.3022962880088e-06 0.000224386030673197 8446 0.630503576013966 0.528365163861618
"NN" 0.000608205561261625 0.000530591396786561 0.000984351171957393 0.000851086866654593 0.00620106067146917 8446 -4.74986704432266 2.03550431063024e-06
"NQ" 0.000796480425745794 0.000726423138928918 0.000438004582802446 0.00040175552216137 0.00950259002341752 8446 3.1399484564156 0.00168977562636538
"NS" 0.000113946205468717 0.000108870959635041 0.000156276367289233 0.000149100332242497 0.00247306328394821 8446 -1.49497375469524 0.13492129182871
"NU" 9.68560761190259e-05 9.3909329961811e-05 0.000101257343244974 9.82742491203983e-05 0.00278698839569782 8446 -0.143935056559432 0.885551752777762
"OA" 0.000103336061212925 9.79715115641402e-05 0.000127335070423898 0.000120724857861879 0.00191512332761734 8446 -1.0918778826039 0.274886780410621
"OE" 0 0 4.38523109246035e-06 4.34100658792607e-06 0 8446 -Inf 0
"OI" 0.000220169925187387 0.000145236481986825 0.000464547460581048 0.000304475282089782 0.00429528971425177 8446 -3.4070771899953 0.000656625543140767
"OM" 9.06751371872642e-05 8.66605651825364e-05 6.87906984674301e-05 6.58505541502102e-05 0.00305269572752016 8446 0.62649026966275 0.530993417154629
"OO" 3.20997671837088e-05 2.60911625428459e-05 4.22270430169772e-05 3.43208325358324e-05 0.000836869286294817 8446 -0.90375420252962 0.36612575093372
"OP" 0.000222177787594661 0.000172764998830722 0.000151900582555966 0.000117544804355567 0.00467089373286051 8446 1.08648437136859 0.277264751682592
"OR" 8.98854512748761e-06 8.79703516101986e-06 2.09761169276166e-06 2.05444623063058e-06 0.000513301030279713 8446 1.20720238786176 0.22735421109053
"OT" 0.00200270924678662 0.00155464091294993 0.00152311677253454 0.00119742704086088 0.0100356350445065 8446 3.27121429312783 0.00107086731749954
"OU" 2.57389657054021e-06 2.49925320630601e-06 8.68064873788e-06 8.41905806581822e-06 0.000229685332705974 8446 -2.36864331344315 0.0178534620371344
"OX" 0 0 7.47935272627758e-07 6.98026530573804e-07 0 8446 -Inf 0
"OY" 0.00012551322397106 0.000116690036812858 9.02972854982692e-05 8.43189384764205e-05 0.00252120347876835 8446 1.17998116720559 0.238007705290114
"OZ" 1.45698996640709e-05 1.23056249229921e-05 6.33200186172171e-06 5.3639942983353e-06 0.00069889629791007 8446 0.91279719951655 0.361349211478469
"PA" 1.42649689451626e-06 1.37304479198904e-06 2.39834473337226e-06 2.31239480738618e-06 0.000126185347020386 8446 -0.684138543900507 0.493887684893364
"PC" 5.08828258761576e-05 5.02022277272091e-05 6.43758704558413e-05 6.3592235405582e-05 0.00238520279774585 8446 -0.515918444483815 0.605911371291709
"PD" 0 0 5.13898129862106e-07 5.12141310263164e-07 0 8446 -Inf 0
"PE" 5.71000260335545e-05 5.59327972181242e-05 7.20128997837894e-05 7.06521495417372e-05 0.00218495880620196 8446 -0.619114514614837 0.535840922090584
"PF" 0 0 2.03692597936195e-07 2.03398432085208e-07 0 8446 -Inf 0
"PG" 0 0 9.88327848113776e-08 9.8325174221889e-08 0 8446 -Inf 0
"PH" 0 0 7.14453866106344e-08 7.08126074472802e-08 0 8446 -Inf 0
"PI" 9.95433960834711e-05 9.29190804416695e-05 0.000200090594497895 0.0001864003815985 0.00192694252594101 8446 -4.45842562177378 8.25638359855517e-06
"PJ" 8.81464946859634e-06 8.33588344363757e-06 4.09993261154996e-06 3.86882309466587e-06 0.000626265040533229 8446 0.655524894284408 0.512129863828093
"PK" 1.82152680376692e-06 1.79438339527832e-06 1.10927801271484e-05 1.0922826432375e-05 0.000164906528243008 8446 -5.08726545399926 3.63263214192424e-07
"PM" 0.00017525518093077 0.000170178726442353 0.000195123178654971 0.00018929063404014 0.0040539706847276 8446 -0.433260375413987 0.664825621356893
"PN" 0.000476539809275056 0.000467106535062943 0.000440299136469872 0.000432085640904375 0.0055044961000052 8446 0.584702836314524 0.558747546597252
"PO" 0.000820506944318521 0.000779763423499119 0.000650590340604207 0.000618920145430136 0.00608102734330686 8446 2.43081270727275 0.0150649997919413
"PQ" 4.89005060311035e-05 4.86405495226294e-05 6.24945167785144e-05 6.21896713327651e-05 0.00254466832079386 8446 -0.489334123956826 0.624605166040721
"PS" 0.000108449175044471 0.000105109748104868 0.000116215844017614 0.000112773088333168 0.00301851117254829 8446 -0.233319403890915 0.815513392229195
"PT" 0.000469945435692898 0.000382285347636754 0.000523534296038783 0.000425443244954732 0.00390856127732007 8446 -1.01477297055481 0.310214061021314
"PU" 0.000107983722379457 0.000106047015305909 8.46469345008497e-05 8.31804082264173e-05 0.00256415110437048 8446 0.819565471967484 0.412463863876774
"PW" 0.000542829669361018 0.000364571178856599 0.00085604643707309 0.000564737854843403 0.00325327466907141 8446 -5.6545309319117 1.5627245455714e-08
"PY" 0.010693591503609 0.0073468299089014 0.0114750039627319 0.00779666454214054 0.0247443459890052 8446 -1.67071529364162 0.0947779265904669
"PZ" 1.49666882337724e-05 1.4812658038621e-05 2.36329775311352e-05 2.33835602157968e-05 0.000615344456873789 8446 -1.28007019065093 0.200520451326608
"QA" 0.00730079657385271 0.00426589092314791 0.00875201133718875 0.00501504660886046 0.0105519599194433 8446 -6.52475915720105 6.81108883736106e-11
"QC" 0 0 5.81466217306938e-07 5.6688099505877e-07 0 8446 -Inf 0
"QD" 0 0 3.90129413729122e-08 3.85720285055637e-08 0 8446 -Inf 0
"QE" 7.72149065643631e-05 6.51566417249534e-05 0.000286700682597331 0.000240540585719676 0.00160307662598962 8446 -10.0545141322103 8.77532287688437e-24
"QF" 0 0 3.13668156391301e-06 3.07423828424972e-06 0 8446 -Inf 0
"QG" 2.33298999497241e-06 2.29646922057142e-06 8.65128199289672e-06 8.51274359810334e-06 0.00021103807509832 8446 -2.70704139531606 0.00678857920353576
"QH" 0 0 4.40674501104713e-06 4.34600938149132e-06 0 8446 -Inf 0
"QJ" 1.17006309983146e-05 1.10925262095909e-05 4.32647402380423e-06 4.09321718338113e-06 0.000733754111957478 8446 0.876657916445912 0.380672471209304
"QK" 0 0 3.68015431375875e-07 3.61228118229271e-07 0 8446 -Inf 0
"QQ" 2.59085353386474e-05 2.56654674415561e-05 4.46166406640819e-05 4.41850468035201e-05 0.000893103171002794 8446 -1.90570215663808 0.0566888593428307
"QU" 0.00055444895028705 0.000463993308519546 0.000798491185598013 0.000661970397699257 0.00458606590873292 8446 -3.96734694503241 7.26771557746156e-05
"RA" 0.000592498949841238 0.000418628851415582 0.000519680442852399 0.000364159039802812 0.00323998913036675 8446 1.54503335116405 0.122338196517166
"RB" 0.000310313325465354 0.000284368404852045 0.000206096961728785 0.000189563860307716 0.00598626069135479 8446 1.45545596050551 0.145543073781488
"RE" 1.17226972519653e-06 1.16227863047085e-06 1.16051008286607e-06 1.15033308733573e-06 0.000106815488719023 8446 0.0102777300735999 0.991799702223044
"RO" 0.000788219256363004 0.000416547249316342 0.000797921533570232 0.000417599759950061 0.00363356881805942 8446 -0.0266206491052672 0.978762303490627
"RP" 0.000172194976013449 0.000131344339902949 8.10880023253885e-05 6.26542627156829e-05 0.00321093267428165 8446 1.96602186458595 0.0492960850143576
"RQ" 2.59565977354217e-05 2.13372622379168e-05 1.96786425369409e-05 1.60327313618497e-05 0.00151996331246535 8446 0.320729874804234 0.748415105548446
"RT" 0.0933367188402192 0.0422941932514705 0.0975849160276244 0.0450144045071477 0.0550779019073627 8446 -4.53890176662103 5.65479699881111e-06
"RU" 0.337092749432344 0.11766246268215 0.324858879605778 0.1185269504981 0.0404164395507867 8446 -1.96574130427693 0.0493285010154587
"RX" 0.0167123866326819 0.00732593107545962 0.0159316081230218 0.00723296493122073 0.0161463018707404 8446 0.529148159367714 0.596702675363516
"RY" 0.000115269526958802 0.000109571644323324 8.40983616613309e-05 7.99128710499846e-05 0.00208266791239801 8446 1.30875603305553 0.190617004515092
"RZ" 0.000317865011583605 0.000263604845540958 0.000286408747594171 0.00023742841557439 0.00527370216572311 8446 0.456163313875704 0.648272544109649
"SA" 0.0019179033065824 0.00146077450554098 0.00207602450297354 0.00157157548585221 0.0100889826478967 8446 -1.00930346980665 0.312829116569319
"SD" 0.000967742715698559 0.000834686540460375 0.00126187985194498 0.00108307011410867 0.00828260284866901 8446 -2.75601497105624 0.00585103188401556
"SI" 1.2344292447625e-05 1.2063323928486e-05 2.20382306488025e-05 2.15251497758129e-05 0.000558379370935894 8446 -1.55729584074651 0.119400262466393
"SR" 4.72661006590111e-06 4.65335766985498e-06 5.62329784692731e-06 5.53865010226745e-06 0.00030357346054998 8446 -0.268008451221299 0.788692813503335
"SU" 0.00585426166952662 0.00492513772378324 0.00679952263136635 0.00571653302157831 0.0296328043527621 8446 -2.45440513227727 0.0141117894289258
"SY" 0.000561499892243918 0.000543025435564534 0.000513184341670073 0.000496579348590864 0.00886837688572356 8446 0.481316254302057 0.630291746465166
"TA" 3.40705299970437e-05 3.18193912091613e-05 2.59362443044125e-05 2.42276204270723e-05 0.00150593667857794 8446 0.463299588472522 0.64314964072659
"TC" 0.00310133621633131 0.00264892837747613 0.00381355868996116 0.00324581875379289 0.0179446514183009 8446 -3.05692714864787 0.00223618617403118
"TD" 0.00421505515378734 0.00322660016643575 0.00438465717754354 0.00335316409258594 0.0268218779776043 8446 -0.433656933799156 0.664537584421153
"TE" 3.38988390926121e-05 3.33668115362219e-05 1.56695189955547e-05 1.54211269451846e-05 0.00186942093178366 8446 0.882223186803428 0.377656125470868
"TI" 0.000149548101898034 0.000122758478869683 0.000181143053900622 0.000147334439702465 0.00245348843847005 8446 -0.920559849213052 0.357280272714457
"TM" 0.00605035463893925 0.00385386131948076 0.00661419692541075 0.00415681760093815 0.0152652545236888 8446 -1.82390179276975 0.0681669206084029
"TQ" 0.00522060537863507 0.00379031332405931 0.00553757712903277 0.00399974076358875 0.0184150077015448 8446 -1.04517067696621 0.295944093313753
"TU" 0.0334888116289005 0.0177506152071953 0.0367580610613026 0.0193468075387814 0.0355546024045592 8446 -4.12586422651236 3.69345131711036e-05
"UA" 0.000172663262425603 0.000155001351952645 0.000105434154201285 9.50714335641011e-05 0.00403567849033443 8446 1.36474862287024 0.172332071682093
"UB" 0.000188822407021787 0.000183818248297416 0.000177383590796998 0.000172644336555554 0.00306254208620603 8446 0.33531170168556 0.737389967512169
